scorer,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020
bodyparts,head1,head1,head1,body1,body1,body1,tail1,tail1,tail1,head2,head2,head2,body2,body2,body2,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1822,910.9857,342.2791,0.21597275,861.02124,362.21335,0.28716704,853.1722,372.8911,0.25167185,910.691,334.77487,0.36945933,892.3313,352.85822,0.25907895,847.50323,366.86905,0.1798335
1823,911.01,342.45642,0.21501511,860.9204,362.6095,0.2952183,853.29706,373.48166,0.25258386,910.8157,335.04855,0.36334223,892.3036,352.78687,0.25784802,847.1593,367.34634,0.17812449
1824,910.8289,342.22186,0.21092097,860.6775,362.1864,0.2774624,852.35254,373.0484,0.23901232,910.78955,334.96585,0.36357477,892.3121,353.12363,0.25428447,847.3073,366.4389,0.18566662
1825,910.9445,342.32953,0.20878154,860.6434,362.3277,0.26123318,852.9346,373.08737,0.23004194,910.7676,334.76904,0.3612863,892.40393,352.85355,0.25658086,847.8384,366.14804,0.18833217
1826,911.1628,342.78262,0.21546176,860.7923,362.48978,0.2737195,852.69446,373.39877,0.24101965,911.17896,335.38983,0.37386143,892.37067,352.62238,0.25886682,847.18195,366.6782,0.189913
1827,911.1131,342.67697,0.21837786,860.7905,362.4347,0.28872707,853.2123,373.508,0.23835365,911.0308,335.2432,0.37464184,892.229,352.91412,0.26167968,847.2415,367.10217,0.1814479
1828,912.5522,335.81506,0.21480319,860.752,362.51138,0.2823545,853.2079,373.46216,0.23325379,911.1827,335.1689,0.36796445,892.3071,352.76572,0.2558518,847.3755,366.79602,0.1826143
1829,130.41803,342.05856,0.21866153,861.17847,362.58368,0.2702479,853.3643,372.96152,0.24211551,911.0093,335.0031,0.3661354,892.44305,352.46722,0.25667456,847.5418,366.23398,0.18625191
1830,912.5889,335.64197,0.21896377,861.1812,362.7843,0.28763643,852.7208,372.844,0.24833581,911.2853,334.77902,0.368482,892.4216,352.5323,0.25871262,847.05084,366.30792,0.1849418
1831,912.7692,335.65353,0.22169283,861.28064,362.91687,0.27519232,852.95264,373.01318,0.25786075,911.44696,334.816,0.3734946,892.4579,352.49698,0.2576264,847.4296,366.7383,0.1806699
1832,913.1117,335.8428,0.22350127,869.9929,355.84286,0.2675495,852.88995,372.6856,0.2551647,912.02014,335.5218,0.37251395,892.5983,351.99564,0.25937614,847.41595,366.47778,0.18667857
1833,913.0072,335.5899,0.22489892,861.38666,362.35373,0.27494237,853.3019,372.91782,0.2508201,911.9438,335.2008,0.38044393,892.4551,352.44577,0.26093248,847.62195,366.805,0.17896703
1834,912.99054,335.60056,0.22347079,861.15375,362.99612,0.2828371,852.91693,373.30637,0.25451827,911.8862,335.32254,0.37350056,892.5276,352.37256,0.25701115,847.09674,367.10355,0.17709869
1835,912.99603,335.7836,0.22494829,861.2355,362.98465,0.2905719,853.2285,373.27716,0.25214666,911.70105,335.07742,0.37205744,892.5199,352.49432,0.25697774,847.11273,367.45544,0.17568198
1836,135.01682,340.63007,0.22835797,861.57196,362.33398,0.27190846,853.7077,372.17538,0.24433689,911.4602,334.78357,0.36957574,892.4012,352.37225,0.25424036,847.7573,366.15753,0.18351907
1837,135.70113,340.50372,0.23258647,861.353,362.38364,0.27503625,853.8192,372.70636,0.24631353,135.56325,337.11166,0.38038808,892.36346,352.47104,0.2507817,847.6774,366.5991,0.18161571
1838,135.87636,339.92944,0.2254379,861.3658,362.75232,0.28647667,853.21075,372.58115,0.24801789,135.88766,336.6649,0.38329658,892.4767,352.2866,0.25005302,847.22565,366.52878,0.17640337
1839,136.61226,339.48523,0.22707081,861.51953,362.4271,0.2965431,853.741,372.41345,0.2582187,136.66797,336.20227,0.39281142,892.4815,352.41275,0.25165078,847.21686,366.7767,0.16855687
1840,913.35034,335.54535,0.22525346,861.48737,362.5055,0.27550992,853.6985,372.66074,0.2476415,136.74739,335.64542,0.39158452,892.3575,352.19598,0.25761274,847.6143,366.57297,0.17869022
1841,136.9855,338.23325,0.22756839,105.33504,362.45444,0.2716153,853.1594,372.6602,0.24710746,137.59348,335.02475,0.3915707,892.4156,352.05618,0.25857595,847.76764,365.7154,0.19366333
1842,137.83096,338.128,0.23996963,105.30933,362.0868,0.27364227,853.1373,372.51404,0.23802936,138.53226,334.46606,0.40819442,892.5243,352.2046,0.2570237,848.03503,365.36987,0.19681811
1843,138.69096,338.31924,0.24111229,105.60559,361.95166,0.27992353,853.5863,373.11258,0.2510796,139.41441,334.16498,0.40001515,892.50305,352.1902,0.257134,847.671,366.45996,0.18262137
1844,138.96228,338.68228,0.23842193,861.514,362.89258,0.28869775,854.067,372.9438,0.2549407,139.72362,334.12582,0.39180833,892.45624,352.22217,0.2528843,847.4874,367.20013,0.1705462
1845,913.7451,335.7709,0.23151033,861.74927,363.12286,0.29272452,854.0553,372.62372,0.25896952,913.25616,331.44565,0.37637073,892.4132,352.22623,0.25260866,847.4584,367.40997,0.16783708
1846,913.55835,335.68002,0.23116703,106.43925,361.97775,0.2803835,853.10815,373.03775,0.25073627,912.02026,335.22162,0.37848657,892.46375,352.00247,0.25833943,847.3517,366.38013,0.18595093
1847,913.58954,335.67285,0.23094216,106.27454,361.6779,0.2740304,853.9096,372.81516,0.25004274,912.077,335.26138,0.37201115,892.45337,351.88394,0.25555858,847.4337,366.94437,0.18110761
1848,914.216,335.95386,0.23429415,106.31331,361.74857,0.28000855,853.7847,373.2871,0.2468393,913.96106,331.47595,0.3766008,892.4902,351.7962,0.2605651,847.6636,366.80566,0.18766655
1849,913.9435,335.80334,0.22972313,106.48118,361.77448,0.28111616,853.1155,373.109,0.25162482,913.6389,331.44214,0.374511,892.4424,351.9232,0.26117602,847.6439,367.40616,0.17911619
1850,914.29553,335.9363,0.23437382,861.4181,362.40698,0.28460962,853.60126,372.99762,0.25603646,914.13837,331.28683,0.38445985,892.4364,351.87408,0.25253198,847.5086,367.63162,0.16882867
1851,914.4148,335.80505,0.24168648,861.5443,362.51648,0.29104355,853.4314,372.71075,0.25417507,914.2163,331.08475,0.39551428,892.48956,351.89554,0.25692534,847.5655,367.52634,0.17343533
1852,914.14624,335.84253,0.23657823,861.23706,363.07828,0.2923955,853.55835,373.28452,0.25130785,914.01306,331.4569,0.38490468,892.5001,351.919,0.2529553,847.2652,367.79465,0.16940698
1853,914.47345,336.10144,0.24027145,106.82006,361.4351,0.28124094,854.4915,372.35907,0.24190357,914.2855,331.66385,0.38822064,892.5726,351.4881,0.25867495,848.5453,366.29263,0.17607087
1854,914.23663,336.11768,0.2361866,106.81392,361.25967,0.28885618,853.6436,372.6038,0.23816644,914.22705,331.50974,0.38500226,892.5481,351.68002,0.25480944,848.2071,366.4392,0.18503869
1855,914.21,336.23132,0.2324898,106.99793,360.95837,0.28518924,853.25696,372.15558,0.24832056,914.1245,331.6497,0.37686825,892.51733,351.56732,0.25548884,847.93024,366.08694,0.17967372
1856,914.4404,335.98022,0.2376583,107.0037,361.21854,0.28354165,853.708,372.0209,0.247416,914.26965,331.23944,0.3849483,892.6448,351.5117,0.25347257,848.3063,366.10513,0.17752391
1857,914.6108,336.02966,0.23731665,107.16437,360.93298,0.28704593,853.77313,371.9414,0.2410289,914.5659,331.31674,0.39158547,892.50287,351.6312,0.24963403,848.1267,366.6947,0.17243859
1858,914.3679,335.54398,0.2373832,107.50384,361.1794,0.29234383,854.0229,373.04807,0.25530183,914.26074,330.88107,0.39228016,892.55927,351.8249,0.24881098,847.6438,367.7775,0.16528821
1859,914.23846,335.7603,0.23496994,107.450356,361.18842,0.28681475,853.8479,372.70645,0.25741953,913.99133,330.94626,0.38372406,892.5849,351.60483,0.25551447,847.64606,367.16476,0.16954619
1860,914.81177,336.22568,0.23494843,107.54148,361.112,0.3007901,854.548,373.35672,0.23943529,914.877,331.46143,0.3811409,892.5231,351.93576,0.25078806,848.0157,367.27142,0.17710087
1861,914.6292,336.49487,0.23454103,107.4843,360.83524,0.30168414,854.00665,373.09106,0.24344826,914.4837,331.54282,0.38183224,892.5353,352.0701,0.2495172,847.93396,367.08182,0.18389603
1862,914.8072,336.25098,0.23901317,107.421486,361.14587,0.29417408,854.42615,372.93887,0.24286,914.64874,331.40164,0.38467476,892.5648,351.8518,0.2550418,848.16644,366.6759,0.1861018
1863,914.8937,336.50366,0.23784411,107.38978,361.1893,0.2957044,853.98206,372.12643,0.23268227,914.9933,331.47452,0.38111967,892.6958,351.45148,0.24869423,848.6201,365.87366,0.18363881
1864,914.96466,336.71146,0.23079869,107.451355,361.0404,0.29324487,854.1425,373.1287,0.24521507,915.1088,331.77652,0.36659002,892.67456,351.43634,0.24983573,847.9147,366.7975,0.17863256
1865,914.6755,336.29373,0.22973171,118.22202,351.24927,0.29777727,854.1711,372.97775,0.24005753,914.7561,331.3016,0.37005433,892.56287,351.87512,0.24981228,847.9576,366.40524,0.17790979
1866,914.7121,335.96906,0.24042195,118.2623,351.23627,0.30168647,97.94985,376.0195,0.23677662,914.6671,331.07892,0.38518792,892.599,351.77878,0.25319868,848.4371,366.1885,0.18434736
1867,914.5254,336.47122,0.23369388,118.18842,351.19452,0.29969564,98.1093,375.72998,0.23474164,912.2426,332.29337,0.3729453,892.53864,351.76776,0.2516509,848.46594,366.60822,0.17703617
1868,914.7853,336.38293,0.23595789,118.11668,351.03775,0.29998818,98.04727,375.48407,0.2283402,914.8585,331.17664,0.37733203,892.48724,351.7783,0.25149524,848.2807,366.24063,0.18466273
1869,914.6495,336.3961,0.23896891,118.24466,351.28696,0.3068889,98.22829,376.05872,0.2392805,914.6644,331.3173,0.38018966,892.52936,351.71793,0.25076213,848.2439,365.8851,0.1847175
1870,914.58844,336.66388,0.23754494,118.0703,351.45645,0.31122005,854.2252,372.5434,0.23900183,912.38226,332.6629,0.37654012,892.4976,351.3723,0.25121948,848.0401,366.30453,0.18233088
1871,914.60114,336.18146,0.23371285,118.04511,351.5803,0.3101484,852.92957,372.4506,0.24368791,914.53296,331.478,0.36653265,892.6115,351.45102,0.24661209,847.49,366.31357,0.18325365
1872,914.72845,336.72723,0.23142117,118.03237,351.81085,0.31166494,854.54767,373.12997,0.24554057,914.71594,331.73685,0.36694756,892.4524,352.00482,0.25656298,848.1993,366.97836,0.17843065
1873,914.85297,336.6913,0.23300779,117.999435,351.61774,0.31261972,854.2716,372.71234,0.2465587,914.9178,331.55643,0.3708945,892.4212,351.9814,0.254365,847.9533,367.05478,0.17292084
1874,914.8576,336.43774,0.2365538,117.728004,351.98145,0.31046316,854.4128,372.5724,0.25068688,914.97473,331.22208,0.37915683,880.6599,353.02588,0.2537922,848.2328,366.32806,0.18031934
1875,915.04663,336.29584,0.24097554,117.86068,351.93683,0.31232283,854.5842,372.68683,0.2613202,915.03284,331.28558,0.3814478,892.3977,351.43365,0.25960052,847.97906,367.19852,0.17861727
1876,914.89655,336.23242,0.23566172,117.732475,351.9519,0.316464,854.4291,371.647,0.26021954,914.9196,330.96597,0.37827206,880.70184,352.51392,0.2581266,848.27893,366.04523,0.17980763
1877,914.9746,336.2071,0.23767081,117.84194,351.7146,0.31666172,854.83276,372.55356,0.24443288,915.14276,331.21576,0.38128275,892.4876,351.45023,0.25026956,848.6043,366.50354,0.18298689
1878,915.12854,336.5115,0.23945555,117.9499,351.45004,0.32007056,102.59116,375.8866,0.22922017,915.3535,331.36823,0.38120624,892.5436,351.16486,0.25271565,848.72424,366.40717,0.18108955
1879,915.13727,336.4622,0.23985389,118.060875,351.85257,0.32209632,854.60254,373.21967,0.24808733,915.3059,331.44553,0.38043877,892.46124,351.4403,0.25349858,847.97675,367.0448,0.17585978
1880,915.1391,336.31885,0.24225163,117.814926,351.9135,0.31965983,102.67445,375.69064,0.23860385,915.2725,331.17328,0.38272318,892.5156,351.40594,0.25389227,848.0937,366.84973,0.17924856
1881,914.9694,336.0825,0.2410602,117.966675,352.32947,0.32615212,114.5588,368.90833,0.24212386,915.0016,330.9764,0.3845429,125.815704,351.51352,0.25786147,848.24756,366.05798,0.18289745
1882,914.76215,335.94733,0.24088371,118.18318,352.18152,0.3227452,854.60706,371.99762,0.2539168,914.67444,330.8997,0.3859457,126.10603,351.3764,0.2549887,848.0338,367.30115,0.15441382
1883,157.18057,332.0529,0.24637969,118.28542,352.30634,0.32854655,853.9143,372.43607,0.2485243,914.5211,330.3745,0.39150995,126.24577,351.0237,0.2591826,847.8228,366.8319,0.17323989
1884,914.5529,335.69916,0.2363909,118.07375,352.40903,0.3246939,853.56506,371.41476,0.2503444,914.33527,330.46198,0.38752395,126.13967,351.20578,0.26074454,848.0386,365.7965,0.18398103
1885,914.31,335.4264,0.23831907,118.23252,352.5559,0.3181812,853.2373,371.36136,0.24812935,914.0507,330.16788,0.3940573,126.478226,351.16135,0.2580722,847.81665,365.57278,0.18336989
1886,914.45245,335.63297,0.23723969,118.26958,352.31952,0.3235266,114.30382,368.772,0.24738662,914.0691,330.0854,0.38910854,126.622406,350.8045,0.26093617,847.94977,365.71194,0.17567994
1887,148.49236,353.5948,0.23764005,118.22142,352.5046,0.3315417,114.39801,368.89017,0.25384846,913.507,329.5929,0.39963755,126.50424,350.7834,0.26440597,847.8459,365.34845,0.17391735
1888,148.57162,353.66434,0.23652367,118.16506,352.68417,0.32635722,852.64325,370.76788,0.2663366,913.6295,329.75558,0.39161348,126.42696,350.91263,0.26107296,847.10004,365.84134,0.15603906
1889,148.49687,354.06992,0.23923494,118.28728,352.46988,0.33573994,114.34951,369.2328,0.25515485,913.92676,329.8521,0.39036548,126.58076,350.4459,0.2678266,848.00446,365.2892,0.17617874
1890,914.0528,335.38977,0.23873267,118.374954,352.50623,0.33809748,852.59357,370.31183,0.26933813,913.6295,329.73502,0.39280716,126.7202,350.33374,0.2668054,859.0515,367.92407,0.15773177
1891,914.20746,335.3381,0.24080339,118.270584,352.71362,0.33750418,853.0583,370.33484,0.26746842,913.87756,329.53708,0.40045774,126.84297,350.26318,0.2695134,95.33699,371.86615,0.15590698
1892,148.54796,354.32553,0.24129924,118.34813,352.68472,0.33343557,853.202,370.43716,0.27032775,914.0631,329.68375,0.40038425,126.98851,350.24136,0.27182057,848.13,365.64273,0.16173258
1893,148.64336,355.43945,0.24097407,118.3818,353.25604,0.32729414,114.29652,369.20636,0.26028684,914.30475,329.82126,0.40088496,127.815834,350.09317,0.27140474,849.4983,365.47623,0.18087073
1894,148.73466,355.39194,0.24442537,118.32793,353.26886,0.33152443,114.397934,369.39844,0.2649771,914.3621,329.60376,0.40052226,127.617355,350.1157,0.27666053,849.7342,365.94025,0.17306507
1895,148.81467,355.79547,0.2420001,118.303604,353.24945,0.33579817,114.27552,369.5325,0.26656583,914.5875,329.72318,0.39349127,127.61074,349.8947,0.27285686,849.7658,366.09448,0.17681476
1896,148.77231,356.0267,0.23676279,118.20374,353.84552,0.3339683,114.3468,369.66406,0.26689208,914.5193,329.62888,0.38702413,127.83992,350.35474,0.27469504,849.8861,366.49936,0.18175346
1897,914.526,335.96338,0.23220088,117.951065,354.33066,0.33017883,114.363304,370.27158,0.26527494,914.4337,329.25134,0.39444068,127.60346,350.91306,0.27097034,849.05725,366.2236,0.18669996
1898,148.75957,356.09705,0.2352378,118.32053,353.65494,0.33924034,114.26454,369.38126,0.2725972,914.18665,329.06586,0.39115918,127.63423,350.4559,0.27246448,849.7079,366.8251,0.16917229
1899,148.80972,356.10065,0.23767519,118.22833,353.9754,0.33662048,114.12641,369.5621,0.27217242,914.4744,328.9996,0.3973542,127.98343,350.53876,0.27781826,849.1953,366.43726,0.18376267
1900,148.8932,356.07553,0.24634421,118.05565,354.1103,0.33355036,113.945496,369.6122,0.27440745,914.1019,328.94452,0.3895317,128.05223,350.61658,0.28639624,849.48676,366.66553,0.17489627
1901,148.78221,356.36676,0.2408278,109.9905,361.88113,0.32909334,113.86349,369.93756,0.28219655,914.47034,329.44687,0.3914388,128.07697,350.97537,0.28348568,849.5566,367.34857,0.18847251
1902,148.74393,356.75742,0.24216169,109.75313,361.3427,0.32793584,113.81996,369.8631,0.27792907,914.6607,329.4621,0.3892941,128.45323,351.02426,0.2826223,849.24493,366.86847,0.189911
1903,163.08025,326.64975,0.2346125,110.02932,361.18076,0.31783086,114.04197,370.2907,0.2825361,914.53955,329.03387,0.38516673,129.10886,350.71112,0.27602306,849.2707,366.39114,0.19324234
1904,163.16998,326.37476,0.2332558,109.7292,361.35318,0.31080833,114.14947,370.57715,0.27811235,914.1296,329.07193,0.39096472,129.30145,350.6534,0.26980692,849.75323,366.04587,0.19526584
1905,164.74574,325.83783,0.24194992,108.79475,362.4714,0.32394364,114.78797,373.16916,0.28319776,914.13556,329.16003,0.38393766,892.13525,352.05133,0.26579994,849.0182,366.5286,0.19176368
1906,165.03448,325.3224,0.2428315,117.52658,355.91592,0.30544254,114.92982,374.50684,0.27356339,914.3406,329.00742,0.38752678,881.3162,353.3404,0.26362425,849.03107,366.1906,0.18663639
1907,167.37332,325.3307,0.23575184,117.8773,355.5918,0.30839118,115.1673,374.52603,0.27058986,914.3428,329.15604,0.38519004,881.47266,353.4285,0.26174578,848.8017,366.09976,0.1971625
1908,169.44049,325.70218,0.24866436,117.51331,355.9311,0.31424868,115.55104,375.2349,0.26095262,168.67632,322.0295,0.40438065,892.2616,351.85834,0.2611167,849.07806,366.48642,0.19697335
1909,170.25662,325.95364,0.25157887,117.77891,355.28503,0.31462836,115.330185,374.44037,0.2584614,169.57703,322.21338,0.40857583,892.31824,351.8251,0.25946823,849.22797,366.90967,0.1868639
1910,170.8867,326.2787,0.25787032,117.68221,355.30356,0.31482825,115.28482,374.36862,0.25746527,170.16261,322.58218,0.4165573,892.42664,351.5044,0.25603738,849.0913,366.7921,0.19158505
1911,170.11287,324.599,0.25865978,117.85038,354.85727,0.31830263,115.1181,373.7305,0.25433993,170.78136,322.0082,0.4221274,892.361,351.70367,0.25498858,849.33844,366.53995,0.19415104
1912,172.02737,326.29675,0.25289142,118.14279,354.10284,0.32312736,114.857445,373.0756,0.2527875,171.16055,322.55072,0.4016251,892.4881,351.4845,0.25890848,850.1998,366.33636,0.18893656
1913,172.87172,326.21396,0.24753457,118.93439,352.90927,0.33068553,114.91126,371.72003,0.25425166,171.90724,322.45895,0.3882107,892.34393,351.2927,0.2682378,850.15424,366.79907,0.18501434
1914,173.93454,326.4619,0.24407071,119.14944,351.8618,0.32528612,114.59948,370.79968,0.24006161,914.62256,328.81717,0.38527697,892.4699,351.07486,0.2610924,849.66516,366.1781,0.19536789
1915,174.75647,325.99902,0.24888203,119.683365,351.3692,0.33102298,114.73474,369.85504,0.24235807,914.552,328.93707,0.39077055,892.3517,351.54767,0.2570932,849.3045,366.585,0.18755378
1916,175.52513,326.42813,0.23866546,120.14187,351.23865,0.33929017,855.2781,373.32983,0.25938603,914.48627,328.74252,0.39085558,881.0231,352.9351,0.26514283,848.8714,366.83435,0.17437536
1917,914.53766,336.43567,0.23409528,121.11536,350.6927,0.35553584,115.13339,369.3803,0.25783998,914.56836,328.9029,0.3867715,881.52844,353.02197,0.26041856,849.0539,366.66956,0.1850701
1918,914.5489,336.2832,0.23180044,121.59803,350.74304,0.35285202,114.94767,368.49432,0.25729215,914.6191,328.905,0.3888438,892.34644,351.47723,0.2610533,848.9394,365.88913,0.198468
1919,914.7318,336.2299,0.2355403,122.82598,349.3716,0.35248703,128.05559,358.227,0.2596906,914.7007,328.9679,0.3891915,881.4224,352.90976,0.26290613,848.7585,366.5343,0.19677366
1920,177.4287,323.96857,0.2394417,122.737564,348.65625,0.32028547,113.80969,365.4985,0.2405581,914.922,329.28543,0.38171318,892.35,351.19092,0.26319033,849.74066,365.8916,0.1984879
1921,178.00786,324.20917,0.25044566,123.25838,348.69928,0.32970962,127.77688,357.2641,0.25068498,914.96844,328.91528,0.38162112,892.3745,351.36154,0.25878334,849.2342,366.5177,0.18168399
1922,178.06435,323.66522,0.25554216,123.549965,348.79898,0.3333841,113.973305,365.4951,0.25300395,915.0891,328.95148,0.38317287,892.3268,351.25723,0.2558664,849.14825,366.1457,0.18924257
1923,178.24059,323.38394,0.25429553,123.917984,348.75665,0.33218178,127.78585,356.58008,0.25341135,915.0784,329.35382,0.37483832,882.00214,352.25873,0.26511648,848.745,366.34442,0.18980297
1924,178.94861,323.00848,0.25521922,124.085106,348.54504,0.32918608,127.55877,356.1169,0.25017196,915.23834,329.04758,0.38379854,882.5905,351.86044,0.25787252,849.7743,365.70233,0.1966316
1925,179.60744,323.427,0.2646025,124.034615,348.36368,0.32244217,129.78441,354.45303,0.24918042,915.296,329.17422,0.38659933,882.31085,351.85876,0.26084402,849.5103,365.69275,0.20034295
1926,180.39078,323.42078,0.26890922,124.33383,348.3608,0.3263063,129.82814,354.07178,0.2599813,915.0176,328.99316,0.38273102,882.0686,352.07376,0.25798467,849.35803,365.53497,0.19853692
1927,180.39355,323.5831,0.26129758,124.53452,348.33093,0.32246104,129.75238,353.85248,0.25301987,915.07623,329.08972,0.38137844,881.73584,352.2825,0.25828394,848.8259,366.1511,0.19166428
1928,183.11546,323.1603,0.26483023,124.78717,348.16174,0.31186405,129.86488,353.59747,0.2643444,181.76807,320.1004,0.3817252,881.9673,351.75406,0.2626548,849.1533,365.74933,0.20128596
1929,183.57771,323.34283,0.26009008,135.95535,339.32498,0.30976304,129.72011,353.27576,0.26341975,182.08896,320.27917,0.38383994,881.64087,351.98022,0.255972,848.3911,366.301,0.1922346
